settlement_date,settlement_period,england_wales_generation_mwh,b1610_rows_used,bmu_count_used,england_wales_generation_mw
2025-05-09,44,502.208,385,385,1004.416
2025-05-09,45,577.6659999999999,385,385,1155.3319999999999
2025-05-09,46,521.8190000000001,385,385,1043.6380000000001
2025-05-09,47,407.183,385,385,814.366
2025-05-09,48,431.90700000000004,385,385,863.8140000000001
2025-05-10,1,482.618,385,385,965.236
2025-05-10,2,506.866,385,385,1013.732
2025-05-10,3,413.267,385,385,826.534
2025-05-10,4,384.571,385,385,769.142
2025-05-10,5,379.369,385,385,758.738
2025-05-10,6,347.463,385,385,694.926
2025-05-10,7,361.76,385,385,723.52
2025-05-10,8,352.404,385,385,704.808
2025-05-10,9,403.62800000000004,385,385,807.2560000000001
2025-05-10,10,359.802,385,385,719.604
2025-05-10,11,389.399,385,385,778.798
2025-05-10,12,431.92900000000003,385,385,863.8580000000001
2025-05-10,13,386.60400000000004,385,385,773.2080000000001
2025-05-10,14,368.62699999999995,385,385,737.2539999999999
2025-05-10,15,361.249,385,385,722.498
2025-05-10,16,427.55699999999996,385,385,855.1139999999999
2025-05-10,17,393.823,385,385,787.646
2025-05-10,18,491.312,385,385,982.624
2025-05-10,19,474.119,385,385,948.238
2025-05-10,20,508.728,385,385,1017.456
2025-05-10,21,499.77900000000005,385,385,999.5580000000001
2025-05-10,22,522.913,385,385,1045.826
2025-05-10,23,557.783,385,385,1115.566
2025-05-10,24,547.424,385,385,1094.848
2025-05-10,25,612.65,385,385,1225.3
2025-05-10,26,566.816,385,385,1133.632
2025-05-10,27,627.854,385,385,1255.708
2025-05-10,28,539.7139999999999,385,385,1079.4279999999999
2025-05-10,29,537.027,385,385,1074.054
2025-05-10,30,505.389,385,385,1010.778
2025-05-10,31,501.439,385,385,1002.878
2025-05-10,32,467.127,385,385,934.254
2025-05-10,33,436.145,385,385,872.29
2025-05-10,34,398.459,385,385,796.918
2025-05-10,35,415.827,385,385,831.654
2025-05-10,36,415.202,385,385,830.404
2025-05-10,37,639.3190000000001,385,385,1278.6380000000001
2025-05-10,38,691.017,385,385,1382.034
2025-05-10,39,937.031,385,385,1874.062
2025-05-10,40,901.79,385,385,1803.58
2025-05-10,41,824.584,385,385,1649.168
2025-05-10,42,713.2420000000001,385,385,1426.4840000000002
2025-05-10,43,622.284,385,385,1244.568
2025-05-10,44,572.852,385,385,1145.704
2025-05-10,45,501.986,385,385,1003.972
2025-05-10,46,512.213,385,385,1024.426
2025-05-10,47,524.188,385,385,1048.376
2025-05-10,48,447.537,385,385,895.074
2025-05-11,1,458.961,385,385,917.922
2025-05-11,2,451.737,385,385,903.474
2025-05-11,3,448.731,385,385,897.462
2025-05-11,4,381.643,385,385,763.286
2025-05-11,5,275.155,385,385,550.31
2025-05-11,6,278.827,385,385,557.654
2025-05-11,7,291.985,385,385,583.97
2025-05-11,8,277.52299999999997,385,385,555.0459999999999
2025-05-11,9,324.039,385,385,648.078
2025-05-11,10,305.51,385,385,611.02
2025-05-11,11,362.19,385,385,724.38
2025-05-11,12,375.87,385,385,751.74
2025-05-11,13,283.15799999999996,385,385,566.3159999999999
2025-05-11,14,281.428,385,385,562.856
2025-05-11,15,400.522,385,385,801.044
2025-05-11,16,417.936,385,385,835.872
2025-05-11,17,440.655,385,385,881.31
2025-05-11,18,407.252,385,385,814.504
2025-05-11,19,489.17,385,385,978.34
2025-05-11,20,526.404,385,385,1052.808
2025-05-11,21,515.707,385,385,1031.414
2025-05-11,22,514.8009999999999,385,385,1029.6019999999999
2025-05-11,23,537.4739999999999,385,385,1074.9479999999999
2025-05-11,24,505.655,385,385,1011.31
2025-05-11,25,539.451,385,385,1078.902
2025-05-11,26,528.1859999999999,385,385,1056.3719999999998
2025-05-11,27,492.846,385,385,985.692
2025-05-11,28,487.489,385,385,974.978
2025-05-11,29,540.999,385,385,1081.998
2025-05-11,30,487.238,385,385,974.476
2025-05-11,31,570.799,385,385,1141.598
2025-05-11,32,534.295,385,385,1068.59
2025-05-11,33,568.433,385,385,1136.866
2025-05-11,34,558.4019999999999,385,385,1116.8039999999999
2025-05-11,35,616.809,385,385,1233.618
2025-05-11,36,596.962,385,385,1193.924
2025-05-11,37,466.178,385,385,932.356
2025-05-11,38,488.416,385,385,976.832
2025-05-11,39,754.33,385,385,1508.66
2025-05-11,40,739.361,385,385,1478.722
2025-05-11,41,652.934,385,385,1305.868
2025-05-11,42,677.044,385,385,1354.088
2025-05-11,43,612.676,385,385,1225.352
2025-05-11,44,458.56899999999996,385,385,917.1379999999999
2025-05-11,45,416.116,385,385,832.232
2025-05-11,46,387.246,385,385,774.492
2025-05-11,47,399.98199999999997,385,385,799.9639999999999
2025-05-11,48,380.934,385,385,761.868
2025-05-12,1,360.866,385,385,721.732
2025-05-12,2,348.234,385,385,696.468
2025-05-12,3,356.905,385,385,713.81
2025-05-12,4,356.11799999999994,385,385,712.2359999999999
2025-05-12,5,390.207,385,385,780.414
2025-05-12,6,386.159,385,385,772.318
2025-05-12,7,378.86600000000004,385,385,757.7320000000001
2025-05-12,8,347.402,385,385,694.804
2025-05-12,9,388.382,385,385,776.764
2025-05-12,10,393.261,385,385,786.522
2025-05-12,11,386.139,385,385,772.278
2025-05-12,12,422.65899999999993,385,385,845.3179999999999
2025-05-12,13,432.957,385,385,865.914
2025-05-12,14,500.577,385,385,1001.154
2025-05-12,15,576.688,385,385,1153.376
2025-05-12,16,800.871,385,385,1601.742
2025-05-12,17,840.317,385,385,1680.634
2025-05-12,18,894.153,385,385,1788.306
2025-05-12,19,920.46,385,385,1840.92
2025-05-12,20,726.7750000000001,385,385,1453.5500000000002
2025-05-12,21,667.51,385,385,1335.02
2025-05-12,22,663.298,385,385,1326.596
2025-05-12,23,650.94,385,385,1301.88
2025-05-12,24,615.937,385,385,1231.874
2025-05-12,25,593.268,385,385,1186.536
2025-05-12,26,523.808,385,385,1047.616
2025-05-12,27,547.487,385,385,1094.974
2025-05-12,28,553.8290000000001,385,385,1107.6580000000001
2025-05-12,29,580.264,385,385,1160.528
2025-05-12,30,554.161,385,385,1108.322
2025-05-12,31,579.7099999999999,385,385,1159.4199999999998
2025-05-12,32,578.993,385,385,1157.986
2025-05-12,33,588.201,385,385,1176.402
2025-05-12,34,608.072,385,385,1216.144
2025-05-12,35,538.504,385,385,1077.008
2025-05-12,36,511.64,385,385,1023.28
2025-05-12,37,685.646,385,385,1371.292
2025-05-12,38,781.413,385,385,1562.826
2025-05-12,39,789.177,385,385,1578.354
2025-05-12,40,765.9899999999999,385,385,1531.9799999999998
2025-05-12,41,792.981,385,385,1585.962
2025-05-12,42,714.785,385,385,1429.57
2025-05-12,43,554.047,385,385,1108.094
2025-05-12,44,484.457,385,385,968.914
2025-05-12,45,499.83,385,385,999.66
2025-05-12,46,518.985,385,385,1037.97
2025-05-12,47,594.791,385,385,1189.582
2025-05-12,48,572.7429999999999,385,385,1145.4859999999999
2025-05-13,1,497.302,385,385,994.604
2025-05-13,2,463.144,385,385,926.288
2025-05-13,3,429.638,385,385,859.276
2025-05-13,4,409.933,385,385,819.866
2025-05-13,5,478.116,385,385,956.232
2025-05-13,6,483.85699999999997,385,385,967.7139999999999
2025-05-13,7,502.403,385,385,1004.806
2025-05-13,8,471.944,385,385,943.888
2025-05-13,9,445.78499999999997,385,385,891.5699999999999
2025-05-13,10,401.336,385,385,802.672
2025-05-13,11,445.38,385,385,890.76
2025-05-13,12,491.543,385,385,983.086
2025-05-13,13,575.631,385,385,1151.262
2025-05-13,14,695.973,385,385,1391.946
2025-05-13,15,675.872,385,385,1351.744
2025-05-13,16,864.052,385,385,1728.104
2025-05-13,17,878.498,385,385,1756.996
2025-05-13,18,738.391,385,385,1476.782
2025-05-13,19,777.772,385,385,1555.544
2025-05-13,20,673.498,385,385,1346.996
2025-05-13,21,668.475,385,385,1336.95
2025-05-13,22,697.283,385,385,1394.566
2025-05-13,23,662.933,385,385,1325.866
2025-05-13,24,666.189,385,385,1332.378
2025-05-13,25,615.969,385,385,1231.938
2025-05-13,26,591.328,385,385,1182.656
2025-05-13,27,588.775,385,385,1177.55
2025-05-13,28,579.8,385,385,1159.6
2025-05-13,29,600.924,385,385,1201.848
2025-05-13,30,577.314,385,385,1154.628
2025-05-13,31,596.0219999999999,385,385,1192.0439999999999
2025-05-13,32,604.862,385,385,1209.724
2025-05-13,33,689.475,385,385,1378.95
2025-05-13,34,782.5830000000001,385,385,1565.1660000000002
2025-05-13,35,762.3570000000001,385,385,1524.7140000000002
2025-05-13,36,873.5,385,385,1747.0
2025-05-13,37,781.951,385,385,1563.902
2025-05-13,38,847.371,385,385,1694.742
2025-05-13,39,967.339,385,385,1934.678
2025-05-13,40,1035.187,385,385,2070.374
2025-05-13,41,1073.7359999999999,385,385,2147.4719999999998
2025-05-13,42,1020.846,385,385,2041.692
2025-05-13,43,823.2690000000001,385,385,1646.5380000000002
2025-05-13,44,748.745,385,385,1497.49
2025-05-13,45,600.676,385,385,1201.352
2025-05-13,46,464.12699999999995,385,385,928.2539999999999
2025-05-13,47,489.91400000000004,385,385,979.8280000000001
2025-05-13,48,486.16799999999995,385,385,972.3359999999999
2025-05-14,1,1070.058,770,770,2140.116
2025-05-14,2,977.614,770,770,1955.228
2025-05-14,3,759.674,770,770,1519.348
2025-05-14,4,782.744,770,770,1565.488
2025-05-14,5,761.986,770,770,1523.972
2025-05-14,6,783.748,770,770,1567.496
2025-05-14,7,748.158,770,770,1496.316
2025-05-14,8,715.738,770,770,1431.476
2025-05-14,9,761.6640000000001,770,770,1523.3280000000002
2025-05-14,10,732.934,770,770,1465.868
2025-05-14,11,754.5559999999999,770,770,1509.1119999999999
2025-05-14,12,773.1659999999999,770,770,1546.3319999999999
2025-05-14,13,966.556,770,770,1933.112
2025-05-14,14,1119.37,770,770,2238.74
2025-05-14,15,1182.06,770,770,2364.12
2025-05-14,16,1306.7,770,770,2613.4
2025-05-14,17,1120.568,770,770,2241.136
2025-05-14,18,1050.884,770,770,2101.768
2025-05-14,19,1059.484,770,770,2118.968
2025-05-14,20,1152.424,770,770,2304.848
2025-05-14,21,1242.606,770,770,2485.212
2025-05-14,22,1208.3719999999998,770,770,2416.7439999999997
2025-05-14,23,1395.1299999999999,770,770,2790.2599999999998
2025-05-14,24,1393.19,770,770,2786.38
2025-05-14,25,1295.06,770,770,2590.12
2025-05-14,26,1272.642,770,770,2545.284
2025-05-14,27,1227.968,770,770,2455.936
2025-05-14,28,1232.144,770,770,2464.288
2025-05-14,29,1243.78,770,770,2487.56
2025-05-14,30,1268.2559999999999,770,770,2536.5119999999997
2025-05-14,31,1130.596,770,770,2261.192
2025-05-14,32,1105.72,770,770,2211.44
2025-05-14,33,1176.412,770,770,2352.824
2025-05-14,34,1035.962,770,770,2071.924
2025-05-14,35,1029.118,770,770,2058.236
2025-05-14,36,1020.964,770,770,2041.928
2025-05-14,37,1234.2820000000002,770,770,2468.5640000000003
2025-05-14,38,1308.5919999999999,770,770,2617.1839999999997
2025-05-14,39,1729.594,770,770,3459.188
2025-05-14,40,1877.136,770,770,3754.272
2025-05-14,41,1561.624,770,770,3123.248
2025-05-14,42,1316.1660000000002,770,770,2632.3320000000003
2025-05-14,43,1167.6620000000003,770,770,2335.3240000000005
2025-05-14,44,942.4939999999999,770,770,1884.9879999999998
2025-05-14,45,858.438,770,770,1716.876
2025-05-14,46,814.9639999999999,770,770,1629.9279999999999
2025-05-14,47,955.7800000000001,770,770,1911.5600000000002
2025-05-14,48,1096.98,770,770,2193.96
2025-05-15,1,544.559,385,385,1089.118
2025-05-15,2,563.499,385,385,1126.998
2025-05-15,3,573.913,385,385,1147.826
2025-05-15,4,544.15,385,385,1088.3
2025-05-15,5,543.63,385,385,1087.26
2025-05-15,6,524.384,385,385,1048.768
2025-05-15,7,517.443,385,385,1034.886
2025-05-15,8,449.797,385,385,899.594
2025-05-15,9,453.653,385,385,907.306
2025-05-15,10,427.7,385,385,855.4
2025-05-15,11,455.749,385,385,911.498
2025-05-15,12,424.748,385,385,849.496
2025-05-15,13,427.88599999999997,385,385,855.7719999999999
2025-05-15,14,452.148,385,385,904.296
2025-05-15,15,479.218,385,385,958.436
2025-05-15,16,614.591,385,385,1229.182
2025-05-15,17,689.954,385,385,1379.908
2025-05-15,18,708.5360000000001,385,385,1417.0720000000001
2025-05-15,19,808.4730000000001,385,385,1616.9460000000001
2025-05-15,20,797.119,385,385,1594.238
2025-05-15,21,770.146,385,385,1540.292
2025-05-15,22,785.639,385,385,1571.278
2025-05-15,23,832.557,385,385,1665.114
2025-05-15,24,921.12,385,385,1842.24
2025-05-15,25,923.3489999999999,385,385,1846.6979999999999
2025-05-15,26,874.611,385,385,1749.222
2025-05-15,27,864.368,385,385,1728.736
2025-05-15,28,830.6990000000001,385,385,1661.3980000000001
2025-05-15,29,757.942,385,385,1515.884
2025-05-15,30,600.223,385,385,1200.446
2025-05-15,31,545.956,385,385,1091.912
2025-05-15,32,532.572,385,385,1065.144
2025-05-15,33,502.877,385,385,1005.754
2025-05-15,34,526.266,385,385,1052.532
2025-05-15,35,628.1429999999999,385,385,1256.2859999999998
2025-05-15,36,688.267,385,385,1376.534
2025-05-15,37,789.7460000000001,385,385,1579.4920000000002
2025-05-15,38,906.979,385,385,1813.958
2025-05-15,39,1009.8009999999999,385,385,2019.6019999999999
2025-05-15,40,1058.907,385,385,2117.814
2025-05-15,41,1033.395,385,385,2066.79
2025-05-15,42,921.73,385,385,1843.46
2025-05-15,43,808.203,385,385,1616.406
2025-05-15,44,657.332,385,385,1314.664
2025-05-15,45,533.922,385,385,1067.844
2025-05-15,46,480.473,385,385,960.946
2025-05-15,47,478.397,385,385,956.794
2025-05-15,48,440.913,385,385,881.826
2025-05-16,1,435.087,385,385,870.174
2025-05-16,2,449.117,385,385,898.234
2025-05-16,3,411.35900000000004,385,385,822.7180000000001
2025-05-16,4,426.23,385,385,852.46
2025-05-16,5,385.437,385,385,770.874
2025-05-16,6,379.46500000000003,385,385,758.9300000000001
2025-05-16,7,358.07499999999993,385,385,716.1499999999999
2025-05-16,8,361.39500000000004,385,385,722.7900000000001
2025-05-16,9,346.40500000000003,385,385,692.8100000000001
2025-05-16,10,357.602,385,385,715.204
2025-05-16,11,339.266,385,385,678.532
2025-05-16,12,326.588,385,385,653.176
2025-05-16,13,397.938,385,385,795.876
2025-05-16,14,506.6,385,385,1013.2
2025-05-16,15,634.746,385,385,1269.492
2025-05-16,16,814.0909999999999,385,385,1628.1819999999998
2025-05-16,17,631.577,385,385,1263.154
2025-05-16,18,476.368,385,385,952.736
2025-05-16,19,432.024,385,385,864.048
2025-05-16,20,437.076,385,385,874.152
2025-05-16,21,523.533,385,385,1047.066
2025-05-16,22,522.436,385,385,1044.872
2025-05-16,23,598.776,385,385,1197.552
2025-05-16,24,546.461,385,385,1092.922
2025-05-16,25,563.1,385,385,1126.2
2025-05-16,26,552.297,385,385,1104.594
2025-05-16,27,544.131,385,385,1088.262
2025-05-16,28,552.0790000000001,385,385,1104.1580000000001
2025-05-16,29,575.531,385,385,1151.062
2025-05-16,30,576.611,385,385,1153.222
2025-05-16,31,568.9,385,385,1137.8
2025-05-16,32,564.65,385,385,1129.3
2025-05-16,33,582.915,385,385,1165.83
2025-05-16,34,583.596,385,385,1167.192
2025-05-16,35,562.519,385,385,1125.038
2025-05-16,36,617.576,385,385,1235.152
2025-05-16,37,598.578,385,385,1197.156
2025-05-16,38,605.264,385,385,1210.528
2025-05-16,39,583.606,385,385,1167.212
2025-05-16,40,660.298,385,385,1320.596
2025-05-16,41,849.4549999999999,385,385,1698.9099999999999
2025-05-16,42,849.108,385,385,1698.216
2025-05-16,43,826.1709999999999,385,385,1652.3419999999999
2025-05-16,44,701.883,385,385,1403.766
2025-05-16,45,484.8,385,385,969.6
2025-05-16,46,381.49699999999996,385,385,762.9939999999999
2025-05-16,47,367.086,385,385,734.172
2025-05-16,48,253.552,385,385,507.104
2025-05-17,1,232.073,385,385,464.146
2025-05-17,2,240.136,385,385,480.272
2025-05-17,3,243.497,385,385,486.994
2025-05-17,4,278.375,385,385,556.75
2025-05-17,5,256.85699999999997,385,385,513.7139999999999
2025-05-17,6,239.552,385,385,479.104
2025-05-17,7,241.27100000000002,385,385,482.54200000000003
2025-05-17,8,273.37199999999996,385,385,546.7439999999999
2025-05-17,9,236.911,385,385,473.822
2025-05-17,10,237.712,385,385,475.424
2025-05-17,11,261.84299999999996,385,385,523.6859999999999
2025-05-17,12,265.412,385,385,530.824
2025-05-17,13,238.846,385,385,477.692
2025-05-17,14,249.38799999999998,385,385,498.77599999999995
2025-05-17,15,238.825,385,385,477.65
2025-05-17,16,314.385,385,385,628.77
2025-05-17,17,403.726,385,385,807.452
2025-05-17,18,423.273,385,385,846.546
2025-05-17,19,408.091,385,385,816.182
2025-05-17,20,440.942,385,385,881.884
2025-05-17,21,566.302,385,385,1132.604
2025-05-17,22,736.5759999999999,385,385,1473.1519999999998
2025-05-17,23,785.506,385,385,1571.012
2025-05-17,24,657.28,385,385,1314.56
2025-05-17,25,732.927,385,385,1465.854
2025-05-17,26,536.846,385,385,1073.692
2025-05-17,27,525.689,385,385,1051.378
2025-05-17,28,525.188,385,385,1050.376
2025-05-17,29,542.108,385,385,1084.216
2025-05-17,30,560.296,385,385,1120.592
2025-05-17,31,540.0840000000001,385,385,1080.1680000000001
2025-05-17,32,504.16200000000003,385,385,1008.3240000000001
2025-05-17,33,458.082,385,385,916.164
2025-05-17,34,457.684,385,385,915.368
2025-05-17,35,326.215,385,385,652.43
2025-05-17,36,309.17400000000004,385,385,618.3480000000001
2025-05-17,37,276.011,385,385,552.022
2025-05-17,38,313.29100000000005,385,385,626.5820000000001
2025-05-17,39,585.726,385,385,1171.452
2025-05-17,40,598.226,385,385,1196.452
2025-05-17,41,519.328,385,385,1038.656
2025-05-17,42,477.004,385,385,954.008
2025-05-17,43,447.373,385,385,894.746
2025-05-17,44,314.74,385,385,629.48
2025-05-17,45,211.63299999999998,385,385,423.26599999999996
2025-05-17,46,212.971,385,385,425.942
2025-05-17,47,203.93,385,385,407.86
2025-05-17,48,209.809,385,385,419.618
2025-05-18,1,218.517,385,385,437.034
2025-05-18,2,236.442,385,385,472.884
2025-05-18,3,235.43300000000002,385,385,470.86600000000004
2025-05-18,4,281.513,385,385,563.026
2025-05-18,5,215.216,385,385,430.432
2025-05-18,6,211.671,385,385,423.342
2025-05-18,7,208.199,385,385,416.398
2025-05-18,8,219.32799999999997,385,385,438.65599999999995
2025-05-18,9,270.20500000000004,385,385,540.4100000000001
2025-05-18,10,234.251,385,385,468.502
2025-05-18,11,216.38500000000002,385,385,432.77000000000004
2025-05-18,12,293.169,385,385,586.338
2025-05-18,13,224.038,385,385,448.076
2025-05-18,14,264.548,385,385,529.096
2025-05-18,15,266.693,385,385,533.386
2025-05-18,16,412.22,385,385,824.44
2025-05-18,17,454.127,385,385,908.254
2025-05-18,18,406.05,385,385,812.1
2025-05-18,19,482.199,385,385,964.398
2025-05-18,20,461.208,385,385,922.416
2025-05-18,21,395.18899999999996,385,385,790.3779999999999
2025-05-18,22,420.5,385,385,841.0
2025-05-18,23,473.86,385,385,947.72
2025-05-18,24,451.278,385,385,902.556
2025-05-18,25,476.206,385,385,952.412
2025-05-18,26,499.89300000000003,385,385,999.7860000000001
2025-05-18,27,533.482,385,385,1066.964
2025-05-18,28,518.983,385,385,1037.966
2025-05-18,29,539.61,385,385,1079.22
2025-05-18,30,500.52599999999995,385,385,1001.0519999999999
2025-05-18,31,486.354,385,385,972.708
2025-05-18,32,428.398,385,385,856.796
2025-05-18,33,393.50199999999995,385,385,787.0039999999999
2025-05-18,34,385.668,385,385,771.336
2025-05-18,35,391.901,385,385,783.802
2025-05-18,36,387.156,385,385,774.312
2025-05-18,37,414.59700000000004,385,385,829.1940000000001
2025-05-18,38,437.832,385,385,875.664
2025-05-18,39,604.721,385,385,1209.442
2025-05-18,40,609.1500000000001,385,385,1218.3000000000002
2025-05-18,41,745.581,385,385,1491.162
2025-05-18,42,688.662,385,385,1377.324
2025-05-18,43,579.511,385,385,1159.022
2025-05-18,44,431.108,385,385,862.216
2025-05-18,45,410.153,385,385,820.306
2025-05-18,46,421.84,385,385,843.68
2025-05-18,47,452.59400000000005,385,385,905.1880000000001
2025-05-18,48,439.164,385,385,878.328
2025-05-19,1,418.83599999999996,385,385,837.6719999999999
2025-05-19,2,438.262,385,385,876.524
2025-05-19,3,423.2950000000001,385,385,846.5900000000001
2025-05-19,4,406.60499999999996,385,385,813.2099999999999
2025-05-19,5,398.10200000000003,385,385,796.2040000000001
2025-05-19,6,390.58,385,385,781.16
2025-05-19,7,387.945,385,385,775.89
2025-05-19,8,386.75300000000004,385,385,773.5060000000001
2025-05-19,9,394.88200000000006,385,385,789.7640000000001
2025-05-19,10,401.477,385,385,802.954
2025-05-19,11,416.33200000000005,385,385,832.6640000000001
2025-05-19,12,412.692,385,385,825.384
2025-05-19,13,582.7570000000001,385,385,1165.5140000000001
2025-05-19,14,700.279,385,385,1400.558
2025-05-19,15,685.53,385,385,1371.06
2025-05-19,16,840.525,385,385,1681.05
2025-05-19,17,720.94,385,385,1441.88
2025-05-19,18,671.8620000000001,385,385,1343.7240000000002
2025-05-19,19,585.034,385,385,1170.068
2025-05-19,20,575.093,385,385,1150.186
2025-05-19,21,618.1469999999999,385,385,1236.2939999999999
2025-05-19,22,478.276,385,385,956.552
2025-05-19,23,439.52000000000004,385,385,879.0400000000001
2025-05-19,24,440.37800000000004,385,385,880.7560000000001
2025-05-19,25,442.584,385,385,885.168
2025-05-19,26,467.28200000000004,385,385,934.5640000000001
2025-05-19,27,436.164,385,385,872.328
2025-05-19,28,410.45599999999996,385,385,820.9119999999999
2025-05-19,29,402.371,385,385,804.742
2025-05-19,30,408.562,385,385,817.124
2025-05-19,31,405.976,385,385,811.952
2025-05-19,32,399.422,385,385,798.844
2025-05-19,33,501.684,385,385,1003.368
2025-05-19,34,619.762,385,385,1239.524
2025-05-19,35,753.017,385,385,1506.034
2025-05-19,36,715.251,385,385,1430.502
2025-05-19,37,810.247,385,385,1620.494
2025-05-19,38,958.792,385,385,1917.584
2025-05-19,39,1087.303,385,385,2174.606
2025-05-19,40,1210.6879999999999,385,385,2421.3759999999997
2025-05-19,41,1160.2939999999999,385,385,2320.5879999999997
2025-05-19,42,1131.226,385,385,2262.452
2025-05-19,43,971.0640000000001,385,385,1942.1280000000002
2025-05-19,44,737.677,385,385,1475.354
2025-05-19,45,673.3090000000001,385,385,1346.6180000000002
2025-05-19,46,604.048,385,385,1208.096
2025-05-19,47,639.6329999999999,385,385,1279.2659999999998
2025-05-19,48,705.457,385,385,1410.914
2025-05-20,1,703.12,385,385,1406.24
2025-05-20,2,703.142,385,385,1406.284
2025-05-20,3,736.885,385,385,1473.77
2025-05-20,4,749.578,385,385,1499.156
2025-05-20,5,698.216,385,385,1396.432
2025-05-20,6,688.845,385,385,1377.69
2025-05-20,7,658.65,385,385,1317.3
2025-05-20,8,657.577,385,385,1315.154
2025-05-20,9,656.986,385,385,1313.972
2025-05-20,10,651.943,385,385,1303.886
2025-05-20,11,648.773,385,385,1297.546
2025-05-20,12,621.713,385,385,1243.426
2025-05-20,13,710.735,385,385,1421.47
2025-05-20,14,925.897,385,385,1851.794
2025-05-20,15,794.734,385,385,1589.468
2025-05-20,16,974.664,385,385,1949.328
2025-05-20,17,732.351,385,385,1464.702
2025-05-20,18,651.722,385,385,1303.444
2025-05-20,19,682.667,385,385,1365.334
2025-05-20,20,693.342,385,385,1386.684
2025-05-20,21,739.641,385,385,1479.282
2025-05-20,22,812.7900000000001,385,385,1625.5800000000002
2025-05-20,23,801.899,385,385,1603.798
2025-05-20,24,780.059,385,385,1560.118
2025-05-20,25,872.442,385,385,1744.884
2025-05-20,26,796.5889999999999,385,385,1593.1779999999999
2025-05-20,27,858.0730000000001,385,385,1716.1460000000002
2025-05-20,28,814.675,385,385,1629.35
2025-05-20,29,823.023,385,385,1646.046
2025-05-20,30,867.0,385,385,1734.0
2025-05-20,31,889.189,385,385,1778.378
2025-05-20,32,956.367,385,385,1912.734
2025-05-20,33,954.415,385,385,1908.83
2025-05-20,34,819.899,385,385,1639.798
2025-05-20,35,857.8530000000001,385,385,1715.7060000000001
2025-05-20,36,885.62,385,385,1771.24
2025-05-20,37,898.2370000000001,385,385,1796.4740000000002
2025-05-20,38,899.671,385,385,1799.342
2025-05-20,39,1215.667,385,385,2431.334
2025-05-20,40,1272.974,385,385,2545.948
2025-05-20,41,1039.928,385,385,2079.856
2025-05-20,42,934.027,385,385,1868.054
2025-05-20,43,834.255,385,385,1668.51
2025-05-20,44,596.118,385,385,1192.236
2025-05-20,45,448.02299999999997,385,385,896.0459999999999
2025-05-20,46,433.14,385,385,866.28
2025-05-20,47,521.568,385,385,1043.136
2025-05-20,48,469.521,385,385,939.042
2025-05-21,1,941.586,778,778,1883.172
2025-05-21,2,956.262,778,778,1912.524
2025-05-21,3,927.816,778,778,1855.632
2025-05-21,4,935.02,778,778,1870.04
2025-05-21,5,891.384,778,778,1782.768
2025-05-21,6,838.456,778,778,1676.912
2025-05-21,7,907.614,778,778,1815.228
2025-05-21,8,902.926,778,778,1805.852
2025-05-21,9,914.7919999999999,778,778,1829.5839999999998
2025-05-21,10,853.8380000000001,778,778,1707.6760000000002
2025-05-21,11,881.238,778,778,1762.476
2025-05-21,12,886.93,778,778,1773.86
2025-05-21,13,964.5100000000001,778,778,1929.0200000000002
2025-05-21,14,1273.586,778,778,2547.172
2025-05-21,15,1161.372,778,778,2322.744
2025-05-21,16,1312.28,778,778,2624.56
2025-05-21,17,1354.07,778,778,2708.14
2025-05-21,18,1348.8,778,778,2697.6
2025-05-21,19,1092.978,778,778,2185.956
2025-05-21,20,1029.78,778,778,2059.56
2025-05-21,21,876.216,778,778,1752.432
2025-05-21,22,937.804,778,778,1875.608
2025-05-21,23,999.368,778,778,1998.736
2025-05-21,24,1026.834,778,778,2053.668
2025-05-21,25,917.13,778,778,1834.26
2025-05-21,26,731.722,778,778,1463.444
2025-05-21,27,701.8340000000001,778,778,1403.6680000000001
2025-05-21,28,733.3040000000001,778,778,1466.6080000000002
2025-05-21,29,808.056,778,778,1616.112
2025-05-21,30,806.2860000000001,778,778,1612.5720000000001
2025-05-21,31,835.456,778,778,1670.912
2025-05-21,32,794.832,778,778,1589.664
2025-05-21,33,877.082,778,778,1754.164
2025-05-21,34,908.682,778,778,1817.364
2025-05-21,35,902.4739999999999,778,778,1804.9479999999999
2025-05-21,36,817.7139999999999,778,778,1635.4279999999999
2025-05-21,37,978.5840000000001,778,778,1957.1680000000001
2025-05-21,38,1075.778,778,778,2151.556
2025-05-21,39,1055.848,778,778,2111.696
2025-05-21,40,1089.52,778,778,2179.04
2025-05-21,41,1214.73,778,778,2429.46
2025-05-21,42,1044.596,778,778,2089.192
2025-05-21,43,1066.576,778,778,2133.152
2025-05-21,44,924.668,778,778,1849.336
2025-05-21,45,630.904,778,778,1261.808
2025-05-21,46,599.092,778,778,1198.184
2025-05-21,47,805.6899999999999,778,778,1611.3799999999999
2025-05-21,48,727.112,778,778,1454.224
2025-05-22,1,327.90500000000003,389,389,655.8100000000001
2025-05-22,2,250.744,389,389,501.488
2025-05-22,3,249.54500000000002,389,389,499.09000000000003
2025-05-22,4,265.542,389,389,531.084
2025-05-22,5,294.11,389,389,588.22
2025-05-22,6,253.191,389,389,506.382
2025-05-22,7,250.36599999999999,389,389,500.73199999999997
2025-05-22,8,234.725,389,389,469.45
2025-05-22,9,239.533,389,389,479.066
2025-05-22,10,247.634,389,389,495.268
2025-05-22,11,246.855,389,389,493.71
2025-05-22,12,413.174,389,389,826.348
2025-05-22,13,502.798,389,389,1005.596
