publishTime,startTime,settlementDate,settlementPeriod,boundary,transmissionSystemDemand,nationalDemand
2023-01-06T21:45:00Z,2023-01-06T22:00:00Z,2023-01-06,45,N,26943,24919.0
2023-01-06T22:15:00Z,2023-01-06T22:30:00Z,2023-01-06,46,N,26220,23672.0
2023-01-06T22:45:00Z,2023-01-06T23:00:00Z,2023-01-06,47,N,27036,22276.0
2023-01-06T23:15:00Z,2023-01-06T23:30:00Z,2023-01-06,48,N,26240,21200.0
2023-01-06T23:45:00Z,2023-01-07T00:00:00Z,2023-01-07,1,N,26341,20520.0
2023-01-07T00:15:00Z,2023-01-07T00:30:00Z,2023-01-07,2,N,26816,21000.0
2023-01-07T00:45:00Z,2023-01-07T01:00:00Z,2023-01-07,3,N,27089,20599.0
2023-01-07T01:15:00Z,2023-01-07T01:30:00Z,2023-01-07,4,N,26381,19898.0
2023-01-07T01:45:00Z,2023-01-07T02:00:00Z,2023-01-07,5,N,26416,19401.0
2023-01-07T02:15:00Z,2023-01-07T02:30:00Z,2023-01-07,6,N,25872,18896.0
2023-01-07T02:45:00Z,2023-01-07T03:00:00Z,2023-01-07,7,N,25278,18260.0
2023-01-07T03:15:00Z,2023-01-07T03:30:00Z,2023-01-07,8,N,24717,17706.0
2023-01-07T03:45:00Z,2023-01-07T04:00:00Z,2023-01-07,9,N,24437,17354.0
2023-01-07T04:15:00Z,2023-01-07T04:30:00Z,2023-01-07,10,N,24154,17200.0
2023-01-07T04:45:00Z,2023-01-07T05:00:00Z,2023-01-07,11,N,23392,17453.0
2023-01-07T05:15:00Z,2023-01-07T05:30:00Z,2023-01-07,12,N,23806,18005.0
2023-01-07T05:45:00Z,2023-01-07T06:00:00Z,2023-01-07,13,N,23189,19206.0
2023-01-07T06:15:00Z,2023-01-07T06:30:00Z,2023-01-07,14,N,23649,20340.0
2023-01-07T06:45:00Z,2023-01-07T07:00:00Z,2023-01-07,15,N,23572,21834.0
2023-01-07T07:15:00Z,2023-01-07T07:30:00Z,2023-01-07,16,N,24753,23120.0
2023-01-07T07:45:00Z,2023-01-07T08:00:00Z,2023-01-07,17,N,25522,24922.0
2023-01-07T08:15:00Z,2023-01-07T08:30:00Z,2023-01-07,18,N,27000,26400.0
2023-01-07T08:15:00Z,2023-01-07T09:00:00Z,2023-01-07,19,N,28426,27826.0
2023-01-07T09:15:00Z,2023-01-07T09:30:00Z,2023-01-07,20,N,29299,28699.0
2023-01-07T09:45:00Z,2023-01-07T10:00:00Z,2023-01-07,21,N,29800,29200.0
2023-01-07T10:15:00Z,2023-01-07T10:30:00Z,2023-01-07,22,N,29720,29120.0
2023-01-07T10:45:00Z,2023-01-07T11:00:00Z,2023-01-07,23,N,29571,28971.0
2023-01-07T11:15:00Z,2023-01-07T11:30:00Z,2023-01-07,24,N,29673,29073.0
2023-01-07T11:45:00Z,2023-01-07T12:00:00Z,2023-01-07,25,N,29647,29047.0
2023-01-07T12:15:00Z,2023-01-07T12:30:00Z,2023-01-07,26,N,29800,29200.0
2023-01-07T12:45:00Z,2023-01-07T13:00:00Z,2023-01-07,27,N,29368,28768.0
2023-01-07T13:15:00Z,2023-01-07T13:30:00Z,2023-01-07,28,N,29100,28500.0
2023-01-07T13:45:00Z,2023-01-07T14:00:00Z,2023-01-07,29,N,29173,28573.0
2023-01-07T14:15:00Z,2023-01-07T14:30:00Z,2023-01-07,30,N,29329,28729.0
2023-01-07T14:45:00Z,2023-01-07T15:00:00Z,2023-01-07,31,N,29702,29102.0
2023-01-07T15:15:00Z,2023-01-07T15:30:00Z,2023-01-07,32,N,30245,29645.0
2023-01-07T15:45:00Z,2023-01-07T16:00:00Z,2023-01-07,33,N,31544,30944.0
2023-01-07T16:15:00Z,2023-01-07T16:30:00Z,2023-01-07,34,N,32901,32301.0
2023-01-07T16:45:00Z,2023-01-07T17:00:00Z,2023-01-07,35,N,33622,33022.0
2023-01-07T17:15:00Z,2023-01-07T17:30:00Z,2023-01-07,36,N,33900,33300.0
2023-01-07T17:45:00Z,2023-01-07T18:00:00Z,2023-01-07,37,N,33258,32658.0
2023-01-07T18:15:00Z,2023-01-07T18:30:00Z,2023-01-07,38,N,32118,31518.0
2023-01-07T18:45:00Z,2023-01-07T19:00:00Z,2023-01-07,39,N,30913,30313.0
2023-01-07T19:15:00Z,2023-01-07T19:30:00Z,2023-01-07,40,N,29745,29145.0
2023-01-07T19:45:00Z,2023-01-07T20:00:00Z,2023-01-07,41,N,28545,27945.0
2023-01-07T20:15:00Z,2023-01-07T20:30:00Z,2023-01-07,42,N,27488,26850.0
2023-01-07T20:45:00Z,2023-01-07T21:00:00Z,2023-01-07,43,N,28335,25679.0
2023-01-07T21:15:00Z,2023-01-07T21:30:00Z,2023-01-07,44,N,27256,24487.0
2023-01-07T21:45:00Z,2023-01-07T22:00:00Z,2023-01-07,45,N,28160,23368.0
2023-01-07T22:15:00Z,2023-01-07T22:30:00Z,2023-01-07,46,N,27768,22292.0
2023-01-07T22:45:00Z,2023-01-07T23:00:00Z,2023-01-07,47,N,27620,21234.0
2023-01-07T23:15:00Z,2023-01-07T23:30:00Z,2023-01-07,48,N,26946,20490.0
2023-01-07T23:45:00Z,2023-01-08T00:00:00Z,2023-01-08,1,N,26394,20160.0
2023-01-07T23:45:00Z,2023-01-08T00:00:00Z,2023-01-08,1,N,26394,20160
2023-01-08T00:15:00Z,2023-01-08T00:30:00Z,2023-01-08,2,N,26800,20570
2023-01-08T00:45:00Z,2023-01-08T01:00:00Z,2023-01-08,3,N,26445,20049
2023-01-08T01:15:00Z,2023-01-08T01:30:00Z,2023-01-08,4,N,26100,19636
2023-01-08T01:45:00Z,2023-01-08T02:00:00Z,2023-01-08,5,N,26545,19107
2023-01-08T02:15:00Z,2023-01-08T02:30:00Z,2023-01-08,6,N,26280,18746
2023-01-08T02:45:00Z,2023-01-08T03:00:00Z,2023-01-08,7,N,25862,18345
2023-01-08T03:15:00Z,2023-01-08T03:30:00Z,2023-01-08,8,N,25644,18038
2023-01-08T03:45:00Z,2023-01-08T04:00:00Z,2023-01-08,9,N,25426,17721
2023-01-08T04:15:00Z,2023-01-08T04:30:00Z,2023-01-08,10,N,25345,17600
2023-01-08T04:45:00Z,2023-01-08T05:00:00Z,2023-01-08,11,N,24869,17781
2023-01-08T05:15:00Z,2023-01-08T05:30:00Z,2023-01-08,12,N,25172,18167
2023-01-08T05:45:00Z,2023-01-08T06:00:00Z,2023-01-08,13,N,26708,18978
2023-01-08T06:15:00Z,2023-01-08T06:30:00Z,2023-01-08,14,N,27115,19588
2023-01-08T06:45:00Z,2023-01-08T07:00:00Z,2023-01-08,15,N,25395,20690
2023-01-08T07:15:00Z,2023-01-08T07:30:00Z,2023-01-08,16,N,25892,21673
2023-01-08T07:45:00Z,2023-01-08T08:00:00Z,2023-01-08,17,N,24853,22913
2023-01-08T08:15:00Z,2023-01-08T08:30:00Z,2023-01-08,18,N,26236,24300
2023-01-08T08:15:00Z,2023-01-08T09:00:00Z,2023-01-08,19,N,26671,25796
2023-01-08T09:15:00Z,2023-01-08T09:30:00Z,2023-01-08,20,N,27658,26783
2023-01-08T09:45:00Z,2023-01-08T10:00:00Z,2023-01-08,21,N,28434,27700
2023-01-08T10:15:00Z,2023-01-08T10:30:00Z,2023-01-08,22,N,28908,28066
2023-01-08T10:45:00Z,2023-01-08T11:00:00Z,2023-01-08,23,N,29537,28460
2023-01-08T11:15:00Z,2023-01-08T11:30:00Z,2023-01-08,24,N,29961,28843
2023-01-08T11:45:00Z,2023-01-08T12:00:00Z,2023-01-08,25,N,30707,29342
2023-01-08T12:15:00Z,2023-01-08T12:30:00Z,2023-01-08,26,N,31297,30000
2023-01-08T12:45:00Z,2023-01-08T13:00:00Z,2023-01-08,27,N,31456,30100
2023-01-08T13:15:00Z,2023-01-08T13:30:00Z,2023-01-08,28,N,31638,30259
2023-01-08T13:45:00Z,2023-01-08T14:00:00Z,2023-01-08,29,N,31744,30458
2023-01-08T14:15:00Z,2023-01-08T14:30:00Z,2023-01-08,30,N,32127,30927
2023-01-08T14:45:00Z,2023-01-08T15:00:00Z,2023-01-08,31,N,32951,31713
2023-01-08T15:15:00Z,2023-01-08T15:30:00Z,2023-01-08,32,N,33882,32787
2023-01-08T15:45:00Z,2023-01-08T16:00:00Z,2023-01-08,33,N,35492,34270
2023-01-08T16:15:00Z,2023-01-08T16:30:00Z,2023-01-08,34,N,36379,35351
2023-01-08T16:45:00Z,2023-01-08T17:00:00Z,2023-01-08,35,N,37214,36100
2023-01-08T17:15:00Z,2023-01-08T17:30:00Z,2023-01-08,36,N,37085,35971
2023-01-08T17:45:00Z,2023-01-08T18:00:00Z,2023-01-08,37,N,36334,35392
2023-01-08T18:15:00Z,2023-01-08T18:30:00Z,2023-01-08,38,N,35391,34446
2023-01-08T18:45:00Z,2023-01-08T19:00:00Z,2023-01-08,39,N,34825,34034
2023-01-08T19:15:00Z,2023-01-08T19:30:00Z,2023-01-08,40,N,33795,32939
2023-01-08T19:45:00Z,2023-01-08T20:00:00Z,2023-01-08,41,N,32611,31863
2023-01-08T20:15:00Z,2023-01-08T20:30:00Z,2023-01-08,42,N,31253,30540
2023-01-08T20:45:00Z,2023-01-08T21:00:00Z,2023-01-08,43,N,30078,29478
2023-01-08T21:15:00Z,2023-01-08T21:30:00Z,2023-01-08,44,N,28879,28143
2023-01-08T21:45:00Z,2023-01-08T22:00:00Z,2023-01-08,45,N,27558,26717
2023-01-08T22:15:00Z,2023-01-08T22:30:00Z,2023-01-08,46,N,26025,25056
2023-01-08T22:45:00Z,2023-01-08T23:00:00Z,2023-01-08,47,N,24974,23520
2023-01-08T23:15:00Z,2023-01-08T23:30:00Z,2023-01-08,48,N,24450,22500
2023-01-08T23:45:00Z,2023-01-09T00:00:00Z,2023-01-09,1,N,24359,22160
2023-01-09T00:15:00Z,2023-01-09T00:30:00Z,2023-01-09,2,N,24981,22820
2023-01-09T00:45:00Z,2023-01-09T01:00:00Z,2023-01-09,3,N,24689,22535
2023-01-09T01:15:00Z,2023-01-09T01:30:00Z,2023-01-09,4,N,24384,22103
2023-01-09T01:45:00Z,2023-01-09T02:00:00Z,2023-01-09,5,N,23827,21608
2023-01-09T02:15:00Z,2023-01-09T02:30:00Z,2023-01-09,6,N,23541,21337
2023-01-09T02:45:00Z,2023-01-09T03:00:00Z,2023-01-09,7,N,23271,20923
2023-01-09T03:15:00Z,2023-01-09T03:30:00Z,2023-01-09,8,N,22979,20638
2023-01-09T03:45:00Z,2023-01-09T04:00:00Z,2023-01-09,9,N,23356,20540
2023-01-09T04:15:00Z,2023-01-09T04:30:00Z,2023-01-09,10,N,23555,20753
2023-01-09T04:45:00Z,2023-01-09T05:00:00Z,2023-01-09,11,N,24137,21255
2023-01-09T05:15:00Z,2023-01-09T05:30:00Z,2023-01-09,12,N,24611,22225
2023-01-09T05:45:00Z,2023-01-09T06:00:00Z,2023-01-09,13,N,24837,24198
2023-01-09T06:15:00Z,2023-01-09T06:30:00Z,2023-01-09,14,N,26734,26134
2023-01-09T06:45:00Z,2023-01-09T07:00:00Z,2023-01-09,15,N,28984,28384
2023-01-09T07:15:00Z,2023-01-09T07:30:00Z,2023-01-09,16,N,30983,30345
2023-01-09T07:45:00Z,2023-01-09T08:00:00Z,2023-01-09,17,N,33222,32622
2023-01-09T08:15:00Z,2023-01-09T08:30:00Z,2023-01-09,18,N,34350,33750
2023-01-09T08:15:00Z,2023-01-09T09:00:00Z,2023-01-09,19,N,35350,34750
2023-01-09T09:15:00Z,2023-01-09T09:30:00Z,2023-01-09,20,N,35162,34562
2023-01-09T09:45:00Z,2023-01-09T10:00:00Z,2023-01-09,21,N,35325,34391
2023-01-09T10:15:00Z,2023-01-09T10:30:00Z,2023-01-09,22,N,34992,34000
2023-01-09T10:45:00Z,2023-01-09T11:00:00Z,2023-01-09,23,N,35026,33824
2023-01-09T11:15:00Z,2023-01-09T11:30:00Z,2023-01-09,24,N,34783,33581
2023-01-09T11:45:00Z,2023-01-09T12:00:00Z,2023-01-09,25,N,34514,33639
2023-01-09T12:15:00Z,2023-01-09T12:30:00Z,2023-01-09,26,N,34808,33933
2023-01-09T12:45:00Z,2023-01-09T13:00:00Z,2023-01-09,27,N,34474,33874
2023-01-09T13:15:00Z,2023-01-09T13:30:00Z,2023-01-09,28,N,34273,33673
2023-01-09T13:45:00Z,2023-01-09T14:00:00Z,2023-01-09,29,N,34170,33560
2023-01-09T14:15:00Z,2023-01-09T14:30:00Z,2023-01-09,30,N,34295,33685
2023-01-09T14:45:00Z,2023-01-09T15:00:00Z,2023-01-09,31,N,34266,33607
2023-01-09T15:15:00Z,2023-01-09T15:30:00Z,2023-01-09,32,N,35547,34869
2023-01-09T15:45:00Z,2023-01-09T16:00:00Z,2023-01-09,33,N,37827,36880
2023-01-09T16:16:00Z,2023-01-09T16:30:00Z,2023-01-09,34,N,39657,38453
2023-01-09T16:45:00Z,2023-01-09T17:00:00Z,2023-01-09,35,N,41414,39930
2023-01-09T17:15:00Z,2023-01-09T17:30:00Z,2023-01-09,36,N,41379,39799
2023-01-09T17:45:00Z,2023-01-09T18:00:00Z,2023-01-09,37,N,40741,39161
2023-01-09T18:15:00Z,2023-01-09T18:30:00Z,2023-01-09,38,N,40080,38500
2023-01-09T18:45:00Z,2023-01-09T19:00:00Z,2023-01-09,39,N,38717,37137
2023-01-09T19:15:00Z,2023-01-09T19:30:00Z,2023-01-09,40,N,37202,35622
2023-01-09T19:45:00Z,2023-01-09T20:00:00Z,2023-01-09,41,N,35926,34346
2023-01-09T20:15:00Z,2023-01-09T20:30:00Z,2023-01-09,42,N,34880,33300
2023-01-09T20:45:00Z,2023-01-09T21:00:00Z,2023-01-09,43,N,33262,31682
2023-01-09T21:15:00Z,2023-01-09T21:30:00Z,2023-01-09,44,N,31625,30045
2023-01-09T21:45:00Z,2023-01-09T22:00:00Z,2023-01-09,45,N,29991,28306
2023-01-09T22:15:00Z,2023-01-09T22:30:00Z,2023-01-09,46,N,28360,26675
2023-01-09T22:45:00Z,2023-01-09T23:00:00Z,2023-01-09,47,N,27235,25015
2023-01-09T23:15:00Z,2023-01-09T23:30:00Z,2023-01-09,48,N,26765,23900
2023-01-09T23:45:00Z,2023-01-10T00:00:00Z,2023-01-10,1,N,26440,23450
2023-01-10T00:15:00Z,2023-01-10T00:30:00Z,2023-01-10,2,N,26664,23980
2023-01-10T00:45:00Z,2023-01-10T01:00:00Z,2023-01-10,3,N,26244,23823
2023-01-10T01:15:00Z,2023-01-10T01:30:00Z,2023-01-10,4,N,25670,23264
2023-01-10T01:45:00Z,2023-01-10T02:00:00Z,2023-01-10,5,N,25280,22945
2023-01-10T02:15:00Z,2023-01-10T02:30:00Z,2023-01-10,6,N,24884,22556
2023-01-10T02:45:00Z,2023-01-10T03:00:00Z,2023-01-10,7,N,24587,22263
2023-01-10T03:15:00Z,2023-01-10T03:30:00Z,2023-01-10,8,N,24154,21838
2023-01-10T03:45:00Z,2023-01-10T04:00:00Z,2023-01-10,9,N,24019,21600
2023-01-10T04:15:00Z,2023-01-10T04:30:00Z,2023-01-10,10,N,24098,21742
2023-01-10T04:45:00Z,2023-01-10T05:00:00Z,2023-01-10,11,N,23568,22368
2023-01-10T05:15:00Z,2023-01-10T05:30:00Z,2023-01-10,12,N,24479,23381
2023-01-10T05:45:00Z,2023-01-10T06:00:00Z,2023-01-10,13,N,26673,25852
2023-01-10T06:15:00Z,2023-01-10T06:30:00Z,2023-01-10,14,N,29094,28350
2023-01-10T06:45:00Z,2023-01-10T07:00:00Z,2023-01-10,15,N,32586,31441
2023-01-10T07:15:00Z,2023-01-10T07:30:00Z,2023-01-10,16,N,34497,33352
2023-01-10T07:45:00Z,2023-01-10T08:00:00Z,2023-01-10,17,N,34981,34381
2023-01-10T08:15:00Z,2023-01-10T08:30:00Z,2023-01-10,18,N,35100,34500
2023-01-10T08:15:00Z,2023-01-10T09:00:00Z,2023-01-10,19,N,36148,35548
2023-01-10T09:15:00Z,2023-01-10T09:30:00Z,2023-01-10,20,N,36280,35680
2023-01-10T09:45:00Z,2023-01-10T10:00:00Z,2023-01-10,21,N,36576,35900
2023-01-10T10:15:00Z,2023-01-10T10:30:00Z,2023-01-10,22,N,36480,35795
2023-01-10T10:45:00Z,2023-01-10T11:00:00Z,2023-01-10,23,N,37092,36492
2023-01-10T11:15:00Z,2023-01-10T11:30:00Z,2023-01-10,24,N,36940,36340
2023-01-10T11:45:00Z,2023-01-10T12:00:00Z,2023-01-10,25,N,37500,36900
2023-01-10T12:15:00Z,2023-01-10T12:30:00Z,2023-01-10,26,N,37375,36775
2023-01-10T12:45:00Z,2023-01-10T13:00:00Z,2023-01-10,27,N,37187,36587
2023-01-10T13:15:00Z,2023-01-10T13:30:00Z,2023-01-10,28,N,36904,36304
2023-01-10T13:45:00Z,2023-01-10T14:00:00Z,2023-01-10,29,N,36756,36156
2023-01-10T14:15:00Z,2023-01-10T14:30:00Z,2023-01-10,30,N,36458,35858
2023-01-10T14:45:00Z,2023-01-10T15:00:00Z,2023-01-10,31,N,36400,35800
2023-01-10T15:15:00Z,2023-01-10T15:30:00Z,2023-01-10,32,N,36905,36305
2023-01-10T15:45:00Z,2023-01-10T16:00:00Z,2023-01-10,33,N,37425,36819
2023-01-10T16:15:00Z,2023-01-10T16:30:00Z,2023-01-10,34,N,38410,37657
2023-01-10T16:45:00Z,2023-01-10T17:00:00Z,2023-01-10,35,N,39400,38400
2023-01-10T17:15:00Z,2023-01-10T17:30:00Z,2023-01-10,36,N,38996,37870
2023-01-10T17:45:00Z,2023-01-10T18:00:00Z,2023-01-10,37,N,38322,37148
2023-01-10T18:15:00Z,2023-01-10T18:30:00Z,2023-01-10,38,N,37492,36399
2023-01-10T18:45:00Z,2023-01-10T19:00:00Z,2023-01-10,39,N,36326,35432
2023-01-10T19:15:00Z,2023-01-10T19:30:00Z,2023-01-10,40,N,35086,34207
2023-01-10T19:45:00Z,2023-01-10T20:00:00Z,2023-01-10,41,N,34082,32905
2023-01-10T20:15:00Z,2023-01-10T20:30:00Z,2023-01-10,42,N,32830,31390
2023-01-10T20:45:00Z,2023-01-10T21:00:00Z,2023-01-10,43,N,31281,29857
2023-01-10T21:15:00Z,2023-01-10T21:30:00Z,2023-01-10,44,N,30242,28244
2023-01-10T21:45:00Z,2023-01-10T22:00:00Z,2023-01-10,45,N,29345,26347
2023-01-10T22:15:00Z,2023-01-10T22:30:00Z,2023-01-10,46,N,28133,24602
2023-01-10T22:45:00Z,2023-01-10T23:00:00Z,2023-01-10,47,N,29135,22858
2023-01-10T23:15:00Z,2023-01-10T23:30:00Z,2023-01-10,48,N,28567,21800
2023-01-10T23:45:00Z,2023-01-11T00:00:00Z,2023-01-11,1,N,28393,21620
2023-01-11T00:15:00Z,2023-01-11T00:30:00Z,2023-01-11,2,N,28513,22160
2023-01-11T00:45:00Z,2023-01-11T01:00:00Z,2023-01-11,3,N,27343,21876
2023-01-11T01:15:00Z,2023-01-11T01:30:00Z,2023-01-11,4,N,26986,21263
2023-01-11T01:45:00Z,2023-01-11T02:00:00Z,2023-01-11,5,N,27599,20847
2023-01-11T02:15:00Z,2023-01-11T02:30:00Z,2023-01-11,6,N,26883,20394
2023-01-11T02:45:00Z,2023-01-11T03:00:00Z,2023-01-11,7,N,26784,19923
2023-01-11T03:15:00Z,2023-01-11T03:30:00Z,2023-01-11,8,N,26737,19657
2023-01-11T03:45:00Z,2023-01-11T04:00:00Z,2023-01-11,9,N,26654,19400
2023-01-11T04:15:00Z,2023-01-11T04:30:00Z,2023-01-11,10,N,26748,19525
2023-01-11T04:45:00Z,2023-01-11T05:00:00Z,2023-01-11,11,N,26150,20207
2023-01-11T05:15:00Z,2023-01-11T05:30:00Z,2023-01-11,12,N,26898,21511
2023-01-11T05:45:00Z,2023-01-11T06:00:00Z,2023-01-11,13,N,26494,24387
2023-01-11T06:15:00Z,2023-01-11T06:30:00Z,2023-01-11,14,N,28487,26739
2023-01-11T06:45:00Z,2023-01-11T07:00:00Z,2023-01-11,15,N,30458,29858
2023-01-11T07:15:00Z,2023-01-11T07:30:00Z,2023-01-11,16,N,32339,31664
2023-01-11T07:45:00Z,2023-01-11T08:00:00Z,2023-01-11,17,N,33553,32734
2023-01-11T08:15:00Z,2023-01-11T08:30:00Z,2023-01-11,18,N,34062,33200
2023-01-11T08:15:00Z,2023-01-11T09:00:00Z,2023-01-11,19,N,34706,33701
2023-01-11T09:15:00Z,2023-01-11T09:30:00Z,2023-01-11,20,N,34799,33700
2023-01-11T09:45:00Z,2023-01-11T10:00:00Z,2023-01-11,21,N,34746,33553
2023-01-11T10:15:00Z,2023-01-11T10:30:00Z,2023-01-11,22,N,34643,33300
2023-01-11T10:45:00Z,2023-01-11T11:00:00Z,2023-01-11,23,N,34218,33092
2023-01-11T11:15:00Z,2023-01-11T11:30:00Z,2023-01-11,24,N,34032,32926
2023-01-11T11:45:00Z,2023-01-11T12:00:00Z,2023-01-11,25,N,34292,33008
2023-01-11T12:15:00Z,2023-01-11T12:30:00Z,2023-01-11,26,N,34484,33104
2023-01-11T12:45:00Z,2023-01-11T13:00:00Z,2023-01-11,27,N,34778,33540
2023-01-11T13:15:00Z,2023-01-11T13:30:00Z,2023-01-11,28,N,34813,33571
2023-01-11T13:45:00Z,2023-01-11T14:00:00Z,2023-01-11,29,N,34794,33568
2023-01-11T14:15:00Z,2023-01-11T14:30:00Z,2023-01-11,30,N,35141,33859
2023-01-11T14:45:00Z,2023-01-11T15:00:00Z,2023-01-11,31,N,35728,34525
2023-01-11T15:15:00Z,2023-01-11T15:30:00Z,2023-01-11,32,N,36482,35527
2023-01-11T15:45:00Z,2023-01-11T16:00:00Z,2023-01-11,33,N,37512,36725
2023-01-11T16:16:00Z,2023-01-11T16:30:00Z,2023-01-11,34,N,38961,38136
2023-01-11T16:45:00Z,2023-01-11T17:00:00Z,2023-01-11,35,N,39497,38554
2023-01-11T17:15:00Z,2023-01-11T17:30:00Z,2023-01-11,36,N,39785,38700
2023-01-11T17:45:00Z,2023-01-11T18:00:00Z,2023-01-11,37,N,39539,38429
2023-01-11T18:15:00Z,2023-01-11T18:30:00Z,2023-01-11,38,N,38674,37428
2023-01-11T18:45:00Z,2023-01-11T19:00:00Z,2023-01-11,39,N,37794,36648
2023-01-11T19:15:00Z,2023-01-11T19:30:00Z,2023-01-11,40,N,36495,35292
2023-01-11T19:45:00Z,2023-01-11T20:00:00Z,2023-01-11,41,N,35183,33908
2023-01-11T20:15:00Z,2023-01-11T20:30:00Z,2023-01-11,42,N,33947,32500
2023-01-11T20:45:00Z,2023-01-11T21:00:00Z,2023-01-11,43,N,32370,30875
2023-01-11T21:15:00Z,2023-01-11T21:30:00Z,2023-01-11,44,N,30395,29265
2023-01-11T21:45:00Z,2023-01-11T22:00:00Z,2023-01-11,45,N,28508,27231
2023-01-11T22:15:00Z,2023-01-11T22:30:00Z,2023-01-11,46,N,27495,25664
2023-01-11T22:45:00Z,2023-01-11T23:00:00Z,2023-01-11,47,N,27075,23940
2023-01-11T23:15:00Z,2023-01-11T23:30:00Z,2023-01-11,48,N,26150,22900
2023-01-11T23:45:00Z,2023-01-12T00:00:00Z,2023-01-12,1,N,25118,21860
2023-01-12T00:15:00Z,2023-01-12T00:30:00Z,2023-01-12,2,N,26076,23000
2023-01-12T00:45:00Z,2023-01-12T01:00:00Z,2023-01-12,3,N,25971,22715
2023-01-12T01:15:00Z,2023-01-12T01:30:00Z,2023-01-12,4,N,25380,22089
2023-01-12T01:45:00Z,2023-01-12T02:00:00Z,2023-01-12,5,N,25043,21666
2023-01-12T02:15:00Z,2023-01-12T02:30:00Z,2023-01-12,6,N,24694,21205
2023-01-12T02:45:00Z,2023-01-12T03:00:00Z,2023-01-12,7,N,24132,20725
2023-01-12T03:15:00Z,2023-01-12T03:30:00Z,2023-01-12,8,N,23547,20459
2023-01-12T03:45:00Z,2023-01-12T04:00:00Z,2023-01-12,9,N,23055,20200
2023-01-12T04:15:00Z,2023-01-12T04:30:00Z,2023-01-12,10,N,23159,20405
2023-01-12T04:45:00Z,2023-01-12T05:00:00Z,2023-01-12,11,N,23140,21037
2023-01-12T05:15:00Z,2023-01-12T05:30:00Z,2023-01-12,12,N,23995,22110
2023-01-12T05:45:00Z,2023-01-12T06:00:00Z,2023-01-12,13,N,25863,24701
2023-01-12T06:15:00Z,2023-01-12T06:30:00Z,2023-01-12,14,N,28049,27244
2023-01-12T06:45:00Z,2023-01-12T07:00:00Z,2023-01-12,15,N,30818,30218
2023-01-12T07:15:00Z,2023-01-12T07:30:00Z,2023-01-12,16,N,32481,31881
2023-01-12T07:45:00Z,2023-01-12T08:00:00Z,2023-01-12,17,N,33584,32984
2023-01-12T08:15:00Z,2023-01-12T08:30:00Z,2023-01-12,18,N,33840,33240
2023-01-12T08:15:00Z,2023-01-12T09:00:00Z,2023-01-12,19,N,35068,34468
2023-01-12T09:15:00Z,2023-01-12T09:30:00Z,2023-01-12,20,N,35100,34500
2023-01-12T09:45:00Z,2023-01-12T10:00:00Z,2023-01-12,21,N,34809,34209
2023-01-12T10:15:00Z,2023-01-12T10:30:00Z,2023-01-12,22,N,34806,34100
2023-01-12T10:45:00Z,2023-01-12T11:00:00Z,2023-01-12,23,N,34459,33803
2023-01-12T11:15:00Z,2023-01-12T11:30:00Z,2023-01-12,24,N,35092,34492
2023-01-12T11:45:00Z,2023-01-12T12:00:00Z,2023-01-12,25,N,35171,34571
2023-01-12T12:15:00Z,2023-01-12T12:30:00Z,2023-01-12,26,N,34974,34374
2023-01-12T12:45:00Z,2023-01-12T13:00:00Z,2023-01-12,27,N,34743,34143
2023-01-12T13:15:00Z,2023-01-12T13:30:00Z,2023-01-12,28,N,34133,33533
2023-01-12T13:45:00Z,2023-01-12T14:00:00Z,2023-01-12,29,N,33810,33200
2023-01-12T14:15:00Z,2023-01-12T14:30:00Z,2023-01-12,30,N,34113,33388
2023-01-12T14:45:00Z,2023-01-12T15:00:00Z,2023-01-12,31,N,34350,33574
2023-01-12T15:15:00Z,2023-01-12T15:30:00Z,2023-01-12,32,N,35058,34427
2023-01-12T15:46:00Z,2023-01-12T16:00:00Z,2023-01-12,33,N,36004,35404
2023-01-12T16:15:00Z,2023-01-12T16:30:00Z,2023-01-12,34,N,37332,36732
2023-01-12T16:45:00Z,2023-01-12T17:00:00Z,2023-01-12,35,N,38824,38224
2023-01-12T17:15:00Z,2023-01-12T17:30:00Z,2023-01-12,36,N,39290,38690
2023-01-12T17:45:00Z,2023-01-12T18:00:00Z,2023-01-12,37,N,38795,38184
2023-01-12T18:15:00Z,2023-01-12T18:30:00Z,2023-01-12,38,N,37972,37284
2023-01-12T18:45:00Z,2023-01-12T19:00:00Z,2023-01-12,39,N,36398,35792
2023-01-12T19:15:00Z,2023-01-12T19:30:00Z,2023-01-12,40,N,35218,34618
2023-01-12T19:45:00Z,2023-01-12T20:00:00Z,2023-01-12,41,N,33882,33282
2023-01-12T20:15:00Z,2023-01-12T20:30:00Z,2023-01-12,42,N,32579,31920
2023-01-12T20:45:00Z,2023-01-12T21:00:00Z,2023-01-12,43,N,30633,30015
2023-01-12T21:15:00Z,2023-01-12T21:30:00Z,2023-01-12,44,N,28753,28094
2023-01-12T21:45:00Z,2023-01-12T22:00:00Z,2023-01-12,45,N,27466,26349
2023-01-12T22:15:00Z,2023-01-12T22:30:00Z,2023-01-12,46,N,26063,24394
2023-01-12T22:45:00Z,2023-01-12T23:00:00Z,2023-01-12,47,N,25549,22933
2023-01-12T23:15:00Z,2023-01-12T23:30:00Z,2023-01-12,48,N,24789,21870
2023-01-12T23:45:00Z,2023-01-13T00:00:00Z,2023-01-13,1,N,25624,21700
